MfgCode|BrandID|PartNo|HazMatCode|BaseItemNo|GTIN|GTINQualifier|BrandLabel|SubBrandID|SubBrandLabel|VMRSBrandID|ACESApplication|ItemQtySize|ItemQtyUOM|ContainerType|QtyPerApp|QtyPerAppUOM|QtyPerAppQualifier|EffectiveDate|AvailableDate|MinOrder|MinOrderUOM|GroupCode|SubGroupCode|UNSPSC|PartType|CategoryCode|VMRSCode
|JVYD|DS91911511422GB|||781119501625||||||||||||||||||||7644||
|JVYD|DS91985511435GB|||781119502028||||||||||||||||||||7644||
|JVYD|DS91995511415GB|||781119501618||||||||||||||||||||7644||
|JVYD|DS91995511422GB|||781119501601||||||||||||||||||||7644||
|JVYD|DS91995511430GB|||781119502035||||||||||||||||||||7644||
|JVYD|DS918105511415SMF|||781119501717||||||||||||||||||||7644||
|JVYD|DS918105511422SMF|||781119501700||||||||||||||||||||7644||
|JVYD|DS91885510035SMF|||781119501649||||||||||||||||||||7644||
|JVYD|DS91885511435SMF|||781119501663||||||||||||||||||||7644||
|JVYD|DS91895510035SMF|||781119501656||||||||||||||||||||7644||
|JVYD|DS91895511415SMF|||781119501694||||||||||||||||||||7644||
|JVYD|DS91895511422SMF|||781119501687||||||||||||||||||||7644||
|JVYD|DS91895511430SMF|||781119501670||||||||||||||||||||7644||
|JVYD|DS91911511415SMF|||781119501755||||||||||||||||||||7644||
|JVYD|DS91911511422SMF|||781119501748||||||||||||||||||||7644||
|JVYD|DS91985511435SMF|||781119502042||||||||||||||||||||7644||
|JVYD|DS91995511415SMF|||781119501731||||||||||||||||||||7644||
|JVYD|DS91995511422SMF|||781119501724||||||||||||||||||||7644||
|JVYD|DS91995511430SMF|||781119502059||||||||||||||||||||7644||
|JVYD|DSX18105511415BZ|||781119511792||||||||||||||||||||7644||
|JVYD|DSX18105511422BZ|||781119511785||||||||||||||||||||7644||
|JVYD|DSX1885510035BZ|||781119511846||||||||||||||||||||7644||
|JVYD|DSX1885511435BZ|||781119511853||||||||||||||||||||7644||
|JVYD|DSX1895510035BZ|||781119511907||||||||||||||||||||7644||
|JVYD|DSX1895511415BZ|||781119511938||||||||||||||||||||7644||
|JVYD|DSX1895511422BZ|||781119511921||||||||||||||||||||7644||
|JVYD|DSX1895511430BZ|||781119511914||||||||||||||||||||7644||
|JVYD|DSX1911511415BZ|||781119512034||||||||||||||||||||7644||
|JVYD|DSX1911511422BZ|||781119512027||||||||||||||||||||7644||
|JVYD|DSX1985511435BZ|||781119512089||||||||||||||||||||7644||
|JVYD|DSX1995511415BZ|||781119512133||||||||||||||||||||7644||
|JVYD|DSX1995511422BZ|||781119512126||||||||||||||||||||7644||
|JVYD|DSX1995511430BZ|||781119512119||||||||||||||||||||7644||
|JVYD|DSX18105511415GB|||781119511815||||||||||||||||||||7644||
|JVYD|DSX18105511422GB|||781119511808||||||||||||||||||||7644||
|JVYD|DSX1885510035GB|||781119511860||||||||||||||||||||7644||
|JVYD|DSX1885511435GB|||781119511877||||||||||||||||||||7644||
|JVYD|DSX1895510035GB|||781119511945||||||||||||||||||||7644||
|JVYD|DSX1895511415GB|||781119511976||||||||||||||||||||7644||
|JVYD|DSX1895511422GB|||781119511969||||||||||||||||||||7644||
|JVYD|DSX1895511430GB|||781119511952||||||||||||||||||||7644||
|JVYD|DSX1911511415GB|||781119512058||||||||||||||||||||7644||
|JVYD|DSX1911511422GB|||781119512041||||||||||||||||||||7644||
|JVYD|DSX1985511435GB|||781119512096||||||||||||||||||||7644||
|JVYD|DSX1995511415GB|||781119512164||||||||||||||||||||7644||
|JVYD|DSX1995511422GB|||781119512157||||||||||||||||||||7644||
|JVYD|DSX1995511430GB|||781119512140||||||||||||||||||||7644||
|JVYD|DSX18105511415SMF|||781119511839||||||||||||||||||||7644||
|JVYD|DSX18105511422SMF|||781119511822||||||||||||||||||||7644||
|JVYD|DSX1885510035SMF|||781119511884||||||||||||||||||||7644||
|JVYD|DSX1885511435SMF|||781119511891||||||||||||||||||||7644||
|JVYD|DSX1895510035SMF|||781119511983||||||||||||||||||||7644||
|JVYD|DSX1895511415SMF|||781119512010||||||||||||||||||||7644||
|JVYD|DSX1895511422SMF|||781119512003||||||||||||||||||||7644||
|JVYD|DSX1895511430SMF|||781119511990||||||||||||||||||||7644||
|JVYD|DSX1911511415SMF|||781119512072||||||||||||||||||||7644||
|JVYD|DSX1911511422SMF|||781119512065||||||||||||||||||||7644||
|JVYD|DSX1985511435SMF|||781119512102||||||||||||||||||||7644||
|JVYD|DSX1995511415SMF|||781119512195||||||||||||||||||||7644||
|JVYD|DSX1995511422SMF|||781119512188||||||||||||||||||||7644||
|JVYD|DSX1995511430SMF|||781119512171||||||||||||||||||||7644||
